"Y1","Y2","CHK_ACCT","DURATION","HISTORY","NEW_CAR","USED_CAR","FURNITURE","RADIO_TV","EDUCATION","RETRAINING","SAV_ACCT","EMPLOYMENT","INSTALL_RATE","MALE_DIV","MALE_SINGLE","MALE_MAR_or_WID","CO_APPLICANT","GUARANTOR","PRESENT_RESIDENT","REAL_ESTATE","PROP_UNKN_NONE","AGE","OTHER_INSTALL","RENT","OWN_RES","NUM_CREDITS","JOB","NUM_DEPENDENTS","TELEPHONE","FOREIGN"
7409,1,3,36,2,0,0,0,0,0,1,4,4,3,0,1,0,0,0,2,0,0,37,0,0,1,2,2,1,0,0
652,1,0,12,2,0,0,1,0,0,0,0,4,4,0,0,0,0,0,4,0,0,24,0,1,0,1,2,1,0,0
7678,1,3,36,3,0,0,1,0,0,0,2,3,2,0,0,0,0,0,4,0,0,40,0,0,1,2,2,1,1,0
1343,1,2,6,4,1,0,0,0,0,0,0,4,1,0,1,0,0,0,4,1,0,46,0,0,1,2,2,2,0,1
1382,1,0,24,4,0,0,0,0,0,1,1,3,4,0,1,0,0,0,1,1,0,26,0,0,1,2,2,1,1,0
874,1,3,15,2,0,0,0,0,0,0,4,1,4,0,0,0,0,0,1,1,0,24,0,0,1,1,2,1,0,0
3590,1,0,12,2,0,0,1,0,0,0,0,2,2,0,1,0,1,0,2,0,0,29,0,0,1,1,1,2,0,0
1322,1,1,11,4,1,0,0,0,0,0,3,2,4,0,0,0,0,0,4,0,0,40,0,0,1,2,2,1,0,0
1940,1,0,18,1,0,0,0,1,0,0,0,1,3,0,1,0,1,0,4,0,1,36,1,0,0,1,3,1,1,0
3595,1,3,36,2,0,0,0,1,0,0,0,4,4,0,1,0,0,0,2,0,0,28,0,0,1,1,2,1,0,0
1422,0,0,9,2,1,0,0,0,0,0,0,1,3,0,1,0,0,0,2,0,1,27,0,0,0,1,3,1,1,0
6742,1,3,30,4,0,0,0,1,0,0,4,3,2,0,1,0,0,0,3,0,0,36,0,0,1,2,2,1,0,0
7814,1,3,24,2,0,1,0,0,0,0,0,3,3,0,1,0,0,0,3,0,0,38,0,0,1,1,3,1,1,0
9277,1,3,24,2,0,1,0,0,0,0,4,2,2,1,0,0,0,0,4,0,1,48,0,0,0,1,2,1,1,0
2181,1,1,30,4,1,0,0,0,0,0,4,4,4,0,1,0,0,0,4,1,0,36,0,0,1,2,2,1,0,0
1098,1,3,18,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,65,0,0,1,2,0,1,0,0
4057,0,1,24,2,0,0,1,0,0,0,0,3,3,1,0,0,0,0,3,0,0,43,0,0,1,1,2,1,1,0
795,0,0,12,2,0,0,0,0,1,0,0,1,4,0,0,0,0,0,4,0,0,53,0,0,1,1,2,1,0,0
2825,1,1,24,4,0,0,0,0,0,1,4,3,4,0,1,0,0,0,3,0,1,34,0,0,1,2,2,2,1,0
15672,0,1,48,2,0,0,0,0,0,1,0,2,2,0,1,0,0,0,2,0,0,23,0,0,1,1,2,1,1,0
6614,1,3,36,4,1,0,0,0,0,0,0,4,4,0,1,0,0,0,4,0,0,34,0,0,1,2,3,1,1,0
7824,1,3,28,1,0,1,0,0,0,0,4,1,3,0,1,0,0,1,4,1,0,40,1,1,0,2,2,2,1,0
2442,1,0,27,4,0,0,0,0,0,1,0,4,4,0,1,0,0,0,4,0,0,43,1,0,1,4,3,2,1,0
1829,1,3,15,4,0,0,0,1,0,0,0,4,4,0,1,0,0,0,4,0,0,46,0,0,1,2,2,1,1,0
2171,1,0,12,4,1,0,0,0,0,0,0,2,4,0,1,0,0,0,4,0,0,38,1,0,1,2,1,1,0,1
5800,1,1,36,4,0,1,0,0,0,0,0,2,3,0,1,0,0,0,4,0,0,34,0,0,1,2,2,1,1,0
1169,1,3,18,4,0,0,0,1,0,0,4,2,4,0,1,0,0,0,3,0,0,29,0,0,1,2,2,1,1,0
8947,1,3,36,3,0,1,0,0,0,0,4,3,3,0,1,0,0,0,2,0,0,31,1,0,1,1,3,2,1,0
2606,1,0,21,2,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,0,0,28,0,1,0,1,3,1,1,0
1592,1,3,12,4,0,0,1,0,0,0,3,3,3,0,0,0,0,0,2,0,0,35,0,0,1,1,2,1,0,1
2186,1,3,15,2,0,0,1,0,0,0,4,3,1,0,0,0,0,0,4,1,0,33,1,1,0,1,1,1,0,0
4153,0,0,18,2,0,0,1,0,0,0,0,2,2,0,1,0,1,0,3,0,0,42,0,0,1,1,2,1,0,0
6614,1,3,36,4,1,0,0,0,0,0,0,4,4,0,1,0,0,0,4,0,0,34,0,0,1,2,3,1,1,0
7824,1,3,28,1,0,1,0,0,0,0,4,1,3,0,1,0,0,1,4,1,0,40,1,1,0,2,2,2,1,0
2442,1,0,27,4,0,0,0,0,0,1,0,4,4,0,1,0,0,0,4,0,0,43,1,0,1,4,3,2,1,0
1829,1,3,15,4,0,0,0,1,0,0,0,4,4,0,1,0,0,0,4,0,0,46,0,0,1,2,2,1,1,0
2171,1,0,12,4,1,0,0,0,0,0,0,2,4,0,1,0,0,0,4,0,0,38,1,0,1,2,1,1,0,1
5800,1,1,36,4,0,1,0,0,0,0,0,2,3,0,1,0,0,0,4,0,0,34,0,0,1,2,2,1,1,0
1169,1,3,18,4,0,0,0,1,0,0,4,2,4,0,1,0,0,0,3,0,0,29,0,0,1,2,2,1,1,0
8947,1,3,36,3,0,1,0,0,0,0,4,3,3,0,1,0,0,0,2,0,0,31,1,0,1,1,3,2,1,0
2606,1,0,21,2,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,0,0,28,0,1,0,1,3,1,1,0
1592,1,3,12,4,0,0,1,0,0,0,3,3,3,0,0,0,0,0,2,0,0,35,0,0,1,1,2,1,0,1
2186,1,3,15,2,0,0,1,0,0,0,4,3,1,0,0,0,0,0,4,1,0,33,1,1,0,1,1,1,0,0
4153,0,0,18,2,0,0,1,0,0,0,0,2,2,0,1,0,1,0,3,0,0,42,0,0,1,1,2,1,0,0
